time,open,high,low,close,volume,is_complete,candle_source
2024-03-20 00:00:00+00:00,"{'units': 3391, 'nano': 0}","{'units': 3512, 'nano': 0}","{'units': 3385, 'nano': 500000000}","{'units': 3509, 'nano': 500000000}",943556,True,1
2024-03-21 00:00:00+00:00,"{'units': 3500, 'nano': 0}","{'units': 3562, 'nano': 0}","{'units': 3461, 'nano': 0}","{'units': 3540, 'nano': 500000000}",760603,True,1
2024-03-22 00:00:00+00:00,"{'units': 3541, 'nano': 0}","{'units': 3547, 'nano': 500000000}","{'units': 3421, 'nano': 0}","{'units': 3449, 'nano': 0}",457316,True,1
2024-03-25 00:00:00+00:00,"{'units': 3469, 'nano': 500000000}","{'units': 3543, 'nano': 0}","{'units': 3455, 'nano': 500000000}","{'units': 3542, 'nano': 500000000}",297521,True,1
2024-03-26 00:00:00+00:00,"{'units': 3550, 'nano': 0}","{'units': 3643, 'nano': 0}","{'units': 3545, 'nano': 0}","{'units': 3630, 'nano': 500000000}",672469,True,1
2024-03-27 00:00:00+00:00,"{'units': 3633, 'nano': 0}","{'units': 3705, 'nano': 0}","{'units': 3612, 'nano': 500000000}","{'units': 3702, 'nano': 500000000}",433300,True,1
2024-03-28 00:00:00+00:00,"{'units': 3707, 'nano': 0}","{'units': 3834, 'nano': 0}","{'units': 3700, 'nano': 0}","{'units': 3794, 'nano': 0}",776160,True,1
2024-03-29 00:00:00+00:00,"{'units': 3810, 'nano': 0}","{'units': 3810, 'nano': 0}","{'units': 3707, 'nano': 500000000}","{'units': 3789, 'nano': 0}",502996,True,1
2024-04-01 00:00:00+00:00,"{'units': 3809, 'nano': 0}","{'units': 3904, 'nano': 0}","{'units': 3800, 'nano': 0}","{'units': 3874, 'nano': 500000000}",629448,True,1
2024-04-02 00:00:00+00:00,"{'units': 3875, 'nano': 0}","{'units': 3907, 'nano': 500000000}","{'units': 3815, 'nano': 0}","{'units': 3845, 'nano': 500000000}",533046,True,1
2024-04-03 00:00:00+00:00,"{'units': 3845, 'nano': 500000000}","{'units': 3850, 'nano': 0}","{'units': 3737, 'nano': 500000000}","{'units': 3788, 'nano': 0}",443474,True,1
2024-04-04 00:00:00+00:00,"{'units': 3786, 'nano': 0}","{'units': 3891, 'nano': 500000000}","{'units': 3755, 'nano': 0}","{'units': 3858, 'nano': 0}",411554,True,1
2024-04-05 00:00:00+00:00,"{'units': 3852, 'nano': 0}","{'units': 3919, 'nano': 0}","{'units': 3825, 'nano': 500000000}","{'units': 3866, 'nano': 500000000}",423337,True,1
2024-04-08 00:00:00+00:00,"{'units': 3881, 'nano': 0}","{'units': 3928, 'nano': 500000000}","{'units': 3794, 'nano': 0}","{'units': 3838, 'nano': 0}",573480,True,1
2024-04-09 00:00:00+00:00,"{'units': 3844, 'nano': 500000000}","{'units': 3855, 'nano': 0}","{'units': 3720, 'nano': 500000000}","{'units': 3751, 'nano': 500000000}",773291,True,1
2024-04-10 00:00:00+00:00,"{'units': 3760, 'nano': 0}","{'units': 3820, 'nano': 0}","{'units': 3700, 'nano': 500000000}","{'units': 3797, 'nano': 0}",545775,True,1
2024-04-11 00:00:00+00:00,"{'units': 3811, 'nano': 0}","{'units': 3814, 'nano': 500000000}","{'units': 3740, 'nano': 0}","{'units': 3753, 'nano': 0}",220904,True,1
2024-04-12 00:00:00+00:00,"{'units': 3754, 'nano': 0}","{'units': 3763, 'nano': 0}","{'units': 3682, 'nano': 500000000}","{'units': 3713, 'nano': 0}",586529,True,1
2024-04-15 00:00:00+00:00,"{'units': 3713, 'nano': 500000000}","{'units': 3838, 'nano': 0}","{'units': 3713, 'nano': 500000000}","{'units': 3831, 'nano': 500000000}",532376,True,1
2024-04-16 00:00:00+00:00,"{'units': 3850, 'nano': 0}","{'units': 3869, 'nano': 500000000}","{'units': 3803, 'nano': 500000000}","{'units': 3848, 'nano': 0}",324386,True,1
2024-04-17 00:00:00+00:00,"{'units': 3848, 'nano': 0}","{'units': 3921, 'nano': 0}","{'units': 3818, 'nano': 500000000}","{'units': 3882, 'nano': 500000000}",445654,True,1
2024-04-18 00:00:00+00:00,"{'units': 3902, 'nano': 0}","{'units': 4004, 'nano': 500000000}","{'units': 3883, 'nano': 500000000}","{'units': 3990, 'nano': 0}",920713,True,1
2024-04-19 00:00:00+00:00,"{'units': 4000, 'nano': 0}","{'units': 4111, 'nano': 0}","{'units': 3951, 'nano': 0}","{'units': 4086, 'nano': 0}",811303,True,1
2024-04-22 00:00:00+00:00,"{'units': 4100, 'nano': 0}","{'units': 4198, 'nano': 0}","{'units': 4071, 'nano': 0}","{'units': 4169, 'nano': 0}",525116,True,1
2024-04-23 00:00:00+00:00,"{'units': 4185, 'nano': 0}","{'units': 4204, 'nano': 0}","{'units': 4071, 'nano': 500000000}","{'units': 4090, 'nano': 0}",423645,True,1
2024-04-24 00:00:00+00:00,"{'units': 4090, 'nano': 0}","{'units': 4104, 'nano': 0}","{'units': 3987, 'nano': 0}","{'units': 4007, 'nano': 500000000}",639021,True,1
2024-04-25 00:00:00+00:00,"{'units': 4018, 'nano': 0}","{'units': 4175, 'nano': 0}","{'units': 4018, 'nano': 0}","{'units': 4164, 'nano': 500000000}",657187,True,1
